-7.5296e-05,0.31518,-0.93632,0.13556,11.205,3.4833,-1.9727,18502,20024,18216
-6.2492e-05,0.30858,-0.93291,0.13851,11.171,4.0815,-1.9011,18503,20030,18223
-5.0317e-05,0.30539,-0.93493,0.14131,11.297,3.9207,-1.8424,18503,20037,18223
-4.1387e-05,0.306,-0.9384,0.13813,11.272,3.9429,-1.9347,18502,20043,18228
-3.8095e-05,0.30838,-0.93825,0.13634,11.07,3.5443,-1.9222,18502,20050,18233
-3.5961e-05,0.30647,-0.94276,0.13509,11.327,3.1263,-2.3005,18502,20057,18237
-2.2985e-05,0.30574,-0.94662,0.13841,11.244,2.5979,-2.4762,18503,20063,18243
-2.0069e-05,0.30574,-0.94725,0.13869,11.108,2.505,-2.7498,18502,20070,18248
-2.5681e-05,0.31104,-0.9502,0.14893,11.464,2.4394,-2.8048,18502,20076,18252
-2.9842e-05,0.31041,-0.9485,0.14273,11.555,2.6197,-2.6919,18506,20082,18256
-3.2407e-05,0.30802,-0.94489,0.14306,11.664,2.8704,-2.8409,18504,20090,18257
-1.8991e-05,0.30501,-0.94546,0.14595,11.756,2.7137,-3.2384,18505,20096,18264
-1.3244e-05,0.30063,-0.94316,0.14452,11.855,2.8184,-3.5672,18506,20103,18269
-1.7141e-05,0.3045,-0.93693,0.14927,11.903,3.1419,-3.3589,18508,20110,18272
-1.4994e-05,0.30022,-0.93833,0.1491,11.81,2.9137,-3.5005,18509,20114,18276
-1.4048e-05,0.30071,-0.94188,0.14986,12.059,3.1833,-2.9865,18510,20121,18282
-9.5189e-06,0.30038,-0.93936,0.14536,11.932,2.8533,-2.8279,18513,20127,18284
5.7557e-08,0.29356,-0.94055,0.14772,12.048,2.7693,-2.6401,18515,20133,18285
4.1591e-07,0.29517,-0.94384,0.14748,12.187,2.4901,-2.4393,18515,20140,18290
5.876e-06,0.29849,-0.9428,0.15084,12.33,1.8703,-2.03,18516,20146,18293
5.8849e-06,0.2972,-0.9415,0.14955,12.65,1.9038,-1.9063,18518,20151,18301
3.0494e-06,0.2947,-0.94406,0.14708,12.67,2.0095,-1.7214,18518,20157,18305
2.4515e-06,0.29661,-0.94073,0.14853,12.844,1.5929,-1.5281,18517,20163,18310
1.2498e-05,0.29533,-0.94034,0.14954,12.804,1.8683,-1.416,18517,20170,18315
1.2276e-05,0.2933,-0.94329,0.14978,13.06,1.7372,-1.4983,18519,20178,18321
1.6268e-05,0.29387,-0.93738,0.14608,13.18,2.0239,-1.1658,18519,20184,18324
2.339e-05,0.29342,-0.94179,0.1443,12.921,2.0019,-0.92643,18518,20190,18331
