0,0,0,0,0,0,0,27477,22925,10115
-5.2464e-109,-2.3197e-19,6.7122e-19,-6.5315e-20,-9.0298e-18,-5.4135e-19,6.1471e-19,27478,22931,10114
-7.2848e-98,-3.8604e-17,1.117e-16,-1.087e-17,-1.5027e-15,-9.0092e-17,1.023e-16,27478,22935,10113
2.1006e-84,-2.131e-15,6.1663e-15,-6.0003e-16,-8.2954e-14,-4.9732e-15,5.6472e-15,27481,22940,10114
5.8981e-73,3.3851e-13,-9.795e-13,9.5313e-14,1.3177e-11,7.8999e-13,-8.9704e-13,27484,22946,10115
-8.3761e-60,8.9453e-11,-2.5884e-10,2.5187e-11,3.4821e-09,2.0876e-10,-2.3705e-10,27485,22949,10113
-3.5703e-48,8.9628e-09,-2.5934e-08,2.5236e-09,3.4889e-07,2.0917e-08,-2.3751e-08,27484,22951,10114
3.3261e-35,-1.9987e-07,5.7834e-07,-5.6277e-08,-7.7803e-06,-4.6645e-07,5.2965e-07,27486,22956,10114
1.9155e-23,-0.0001777,0.00051418,-5.0034e-05,-0.0069172,-0.0004147,0.0004709,27485,22961,10117
-1.3151e-10,-0.026327,0.076179,-0.0074128,-1.0248,-0.06144,0.069766,27484,22966,10123
6.9095e-05,0.32978,-0.93951,0.088607,12.231,0.48312,-0.67587,27483,22972,10127
9.9582e-05,0.33121,-0.93748,0.092042,12.515,0.29855,-0.80656,27484,22978,10129
0.0001294,0.33156,-0.94197,0.091057,12.601,0.34362,-0.39048,27484,22985,10130
0.00015881,0.33406,-0.93774,0.09436,12.389,0.92533,-0.26397,27485,22992,10131
0.00018043,0.33281,-0.93986,0.095036,12.448,0.76822,0.11889,27485,22999,10133
0.00019215,0.33009,-0.93886,0.091833,12.61,1.1371,0.19979,27487,23006,10134
0.00018673,0.32899,-0.93987,0.095198,12.728,0.82778,0.28466,27488,23016,10136
0.0001644,0.33217,-0.94239,0.095335,12.613,0.48998,0.16834,27491,23024,10137
0.00013734,0.33511,-0.94395,0.094336,12.736,0.87841,0.23888,27496,23034,10137
0.00010307,0.33204,-0.93983,0.092808,12.49,0.26696,-0.29244,27498,23042,10136
6.0071e-05,0.33824,-0.94008,0.095238,12.585,0.2952,-0.20661,27499,23050,10137
-1.8915e-06,0.34046,-0.94225,0.09398,12.603,0.41734,-0.1003,27499,23058,10138
-7.9183e-05,0.3364,-0.93972,0.097665,12.437,0.59709,-0.019783,27498,23066,10139
-0.0001452,0.32972,-0.93799,0.094841,12.98,0.94722,-0.0005109,27498,23073,10141
-0.00018985,0.33058,-0.94093,0.09572,12.807,0.85315,-0.30171,27500,23082,10145
-0.00020977,0.33476,-0.93741,0.098462,12.85,0.35911,0.14889,27499,23089,10149
-0.00020843,0.33402,-0.93895,0.093908,13.059,0.21218,0.092146,27499,23098,10152
-0.00018914,0.34,-0.93624,0.093896,13.057,0.33928,-0.12556,27499,23107,10152
-0.00015926,0.34272,-0.93811,0.095885,13.145,0.69953,0.015228,27500,23116,10157
-0.00013276,0.33531,-0.9361,0.094526,13.377,0.22788,0.058231,27502,23127,10157
-0.00010592,0.33556,-0.93866,0.09333,13.129,0.90225,0.28968,27504,23137,10160
-8.3053e-05,0.33647,-0.93601,0.091732,13.161,0.97487,0.29814,27504,23147,10160
-7.0477e-05,0.33157,-0.93986,0.095508,13.438,0.42637,0.090781,27503,23157,10163
-6.0163e-05,0.33436,-0.93957,0.096762,13.262,0.51425,-0.018159,27506,23167,10164
-5.2624e-05,0.33642,-0.93597,0.09441,13.212,-0.41791,-0.005344,27505,23177,10162
-4.9178e-05,0.33952,-0.93289,0.094583,13.143,-0.75002,-0.13395,27508,23185,10160
-4.7724e-05,0.34034,-0.93459,0.096301,13.241,-0.66262,-0.13358,27509,23193,10161
-4.7655e-05,0.33759,-0.94035,0.096167,13.282,0.052694,-0.20985,27509,23201,10161
-4.4486e-05,0.33204,-0.93741,0.095362,13.399,0.23905,0.12803,27508,23209,10162
-4.5829e-05,0.3373,-0.93967,0.094874,13.347,0.35515,-0.00058059,27510,23219,10164
-4.7156e-05,0.33864,-0.93663,0.096465,13.297,0.14642,0.27469,27511,23229,10162
-4.4498e-05,0.33789,-0.93889,0.09379,13.401,0.048914,0.23876,27515,23236,10164
-4.152e-05,0.33918,-0.93833,0.092559,13.15,-0.20386,0.22623,27518,23245,10167
-3.525e-05,0.33732,-0.93769,0.09378,12.962,0.1775,0.10687,27519,23256,10170
-3.1782e-05,0.33518,-0.93821,0.089105,12.714,0.13228,-0.26488,27518,23267,10172
-2.8372e-05,0.33865,-0.93816,0.090521,12.927,0.16162,-0.21821,27519,23278,10174
-2.5221e-05,0.34063,-0.935,0.095076,12.796,0.14719,-0.38194,27521,23290,10176
-2.0647e-05,0.33838,-0.94093,0.095578,12.746,0.60164,-0.090889,27525,23299,10179
-1.3407e-05,0.3394,-0.9355,0.091261,12.74,0.79486,-0.30559,27524,23311,10180
-1.1078e-05,0.33382,-0.94155,0.09447,12.533,0.67762,-0.38357,27525,23319,10183
-8.188e-06,0.34177,-0.93259,0.097485,12.558,0.33531,-0.39625,27526,23330,10187
-2.8408e-06,0.33549,-0.93364,0.09061,12.656,0.55133,-0.46504,27525,23342,10188
-2.5582e-06,0.33496,-0.93812,0.096603,12.286,0.60696,-0.49963,27526,23351,10189
1.8523e-06,0.33542,-0.93743,0.094792,12.269,0.90898,-0.39766,27528,23362,10187
6.6933e-06,0.33375,-0.9393,0.09523,12.203,1.1248,-0.31472,27531,23374,10188
5.4962e-06,0.33394,-0.93997,0.089356,12.192,0.9152,-0.3114,27531,23383,10188
6.1141e-06,0.33573,-0.93857,0.096209,12.311,1.0037,-0.36145,27528,23392,10190
8.9225e-06,0.33593,-0.93759,0.095921,12.289,0.96107,-0.12412,27527,23399,10189
