0,0,0,0,0,0,0,22428,15517,8765.3
-1.0478e-108,-1.9227e-19,7.0512e-19,1.1404e-20,-8.8708e-18,-7.5068e-19,-3.7589e-19,22429,15522,8763
2.5206e-97,-3.1169e-17,1.143e-16,1.8487e-18,-1.438e-15,-1.2169e-16,-6.0934e-17,22429,15526,8759.2
3.8756e-84,-1.5184e-15,5.5682e-15,9.0056e-17,-7.0052e-14,-5.928e-15,-2.9683e-15,22429,15531,8761.1
-1.8426e-72,3.0093e-13,-1.1036e-12,-1.7849e-14,1.3884e-11,1.1749e-12,5.8831e-13,22427,15533,8758.5
-1.4122e-59,7.21e-11,-2.6441e-10,-4.2763e-12,3.3264e-09,2.8149e-10,1.4095e-10,22426,15535,8754.9
1.0076e-47,6.409e-09,-2.3503e-08,-3.8013e-10,2.9569e-07,2.5022e-08,1.2529e-08,22425,15537,8753.8
5.0633e-35,-2.9662e-07,1.0878e-06,1.7593e-08,-1.3685e-05,-1.1581e-06,-5.7988e-07,22423,15537,8754.1
-4.8831e-23,-0.00014846,0.00054444,8.8053e-06,-0.0068493,-0.00057962,-0.00029023,22423,15533,8753.1
-1.7829e-10,-0.019176,0.070323,0.0011374,-0.88471,-0.074868,-0.037488,22423,15534,8753.1
0.00010889,0.27134,-0.9784,-0.016569,12.335,0.85404,0.31011,22421,15530,8751.9
0.0001099,0.27082,-0.97236,-0.013112,12.424,1.0176,0.49391,22422,15526,8756
9.2862e-05,0.27178,-0.97735,-0.012148,12.631,1.0196,0.54796,22419,15521,8756
5.1316e-05,0.2695,-0.97241,-0.012786,12.511,1.2562,0.1732,22418,15517,8755.8
1.1356e-06,0.26936,-0.97746,-0.014226,12.795,1.0778,0.31562,22418,15514,8755.6
-4.3324e-05,0.26978,-0.97266,-0.012278,12.882,0.89599,0.021853,22418,15511,8759.6
-7.0386e-05,0.26993,-0.97817,-0.015105,12.871,1.0239,-0.43011,22417,15508,8760.4
-8.2881e-05,0.26654,-0.97984,-0.010169,12.924,0.97681,-0.726,22416,15507,8760.5
-8.3979e-05,0.2692,-0.98117,-0.010605,12.839,0.93523,-0.59086,22415,15506,8761.1
-7.2096e-05,0.26647,-0.97126,-0.0077341,12.812,0.79299,-0.77026,22414,15506,8764.5
-6.1748e-05,0.26486,-0.96986,-0.011964,12.686,1.2026,-0.90656,22414,15507,8765
-5.0656e-05,0.26451,-0.97206,-0.011207,12.829,1.0117,-0.86308,22415,15509,8765.7
-4.1122e-05,0.26563,-0.97048,-0.014448,12.965,1.3392,-0.68165,22416,15511,8765.9
-3.4385e-05,0.276,-0.97506,-0.014912,12.608,1.7846,-0.59125,22417,15514,8767.1
-2.7628e-05,0.26951,-0.97753,-0.013964,13.083,2.6919,-0.042318,22418,15517,8764.3
-2.3327e-05,0.26685,-0.9701,-0.013657,12.56,2.8722,-0.018676,22418,15520,8764
-2.1655e-05,0.26136,-0.97091,-0.012719,12.886,2.7323,-0.076766,22419,15524,8764
-2.2325e-05,0.26611,-0.96924,-0.012194,12.926,2.4999,0.36522,22418,15525,8761.8
-1.8956e-05,0.26858,-0.97153,-0.012014,12.804,2.6297,0.13958,22421,15528,8760
-2.2982e-05,0.26669,-0.96789,-0.014758,12.921,2.5952,0.13894,22420,15531,8761.1
-2.6849e-05,0.26807,-0.97359,-0.015775,12.623,2.8883,0.17936,22420,15534,8761.1
-3.0369e-05,0.26558,-0.97249,-0.014792,12.577,2.8002,-0.011575,22420,15536,8760.6
-3.3115e-05,0.26766,-0.97666,-0.014258,12.48,3.1771,-0.25911,22420,15538,8760.6
-3.2784e-05,0.27252,-0.97619,-0.017608,12.198,3.0434,-0.049797,22419,15540,8762.6
-2.4776e-05,0.2681,-0.97829,-0.015633,12.306,3.5296,-0.28993,22419,15542,8763.5
-1.522e-05,0.26657,-0.97504,-0.013634,12.365,3.5647,0.054156,22419,15543,8764.5
1.8556e-06,0.26836,-0.97209,-0.010247,12.153,3.6854,-0.090689,22419,15547,8766.5
2.3678e-05,0.26368,-0.97168,-0.011681,12.565,3.2223,-0.18081,22418,15549,8766.6
7.4728e-05,0.26321,-0.96953,-0.013602,12.355,2.7066,-0.09111,22416,15550,8764
9.9019e-05,0.26868,-0.96707,-0.016578,12.447,2.5993,-0.059652,22417,15551,8765.9
4.8879e-05,0.26905,-0.96935,-0.016777,12.622,2.7667,-0.17759,22416,15555,8765.8
-2.4131e-05,0.26938,-0.9747,-0.009708,12.48,2.6684,-0.22916,22416,15559,8773
-5.7375e-05,0.26631,-0.97305,-0.014617,12.548,2.849,-0.33888,22416,15564,8769.9
-5.9559e-05,0.26912,-0.97255,-0.012931,12.8,2.9285,-0.10249,22417,15565,8771
-5.708e-05,0.26828,-0.97167,-0.013232,12.258,3.2374,-0.064027,22417,15571,8769.9
-5.0859e-05,0.26131,-0.97324,-0.0084911,12.55,2.6707,0.060281,22417,15577,8769.7
-4.4265e-05,0.26716,-0.97019,-0.010896,12.196,3.2123,-0.49155,22418,15579,8771.9
-3.559e-05,0.26982,-0.96924,-0.016646,12.387,3.4783,-0.20316,22419,15586,8776.9
-3.5088e-05,0.26421,-0.97193,-0.014327,12.326,3.5483,0.024644,22420,15594,8777.6
