0,0,0,0,0,0,0,20961,7920.4,5659.7
3.7759e-109,3.1606e-14,-1.2022e-13,-1.008e-14,-1.0821e-13,1.0392e-12,4.1067e-14,20963,7922.7,5663.6
-9.083e-98,-2.0858e-14,7.9339e-14,6.6519e-15,7.1412e-14,-6.8579e-13,-2.7102e-14,20960,7924.9,5663
-1.3966e-84,-1.214e-12,4.6177e-12,3.8715e-13,4.1563e-12,-3.9914e-11,-1.5774e-12,20962,7925,5664
6.64e-73,2.0146e-12,-7.6628e-12,-6.4246e-13,-6.8972e-12,6.6236e-11,2.6176e-12,20964,7925.9,5663
5.0888e-60,5.8849e-11,-2.2385e-10,-1.8768e-11,-2.0148e-10,1.9349e-09,7.6466e-11,20965,7922.6,5664.1
-3.6308e-48,-1.4642e-10,5.5694e-10,4.6695e-11,5.013e-10,-4.8141e-09,-1.9025e-10,20967,7920.7,5664
-1.8246e-35,-2.8116e-09,1.0695e-08,8.9665e-10,9.6261e-09,-9.2442e-08,-3.6533e-09,20965,7917.9,5663.9
1.7596e-23,9.4347e-09,-3.5887e-08,-3.0088e-09,-3.2301e-08,3.102e-07,1.2259e-08,20964,7913.9,5662.3
6.4248e-11,1.3217e-07,-5.0273e-07,-4.2149e-08,-4.525e-07,4.3455e-06,1.7173e-07,20963,7910.4,5660.5
-2.5356e-05,-5.6832e-07,2.1617e-06,1.8124e-07,1.9457e-06,-1.8686e-05,-7.3844e-07,20958,7906.1,5659.2
-2.3632e-05,-6.0988e-06,2.3198e-05,1.9449e-06,2.088e-05,-0.00020052,-7.9244e-06,20956,7901.1,5656.3
-2.1726e-05,3.2763e-05,-0.00012462,-1.0448e-05,-0.00011217,0.0010772,4.2571e-05,20952,7896.4,5653.8
0.00015228,0.00027531,-0.0010472,-8.7799e-05,-0.00094258,0.0090518,0.00035772,20949,7892,5656.4
0.0014747,-0.0018302,0.0069614,0.00058365,0.0062658,-0.060173,-0.002378,20949,7889.3,5656
0.0029882,-0.012096,0.046011,0.0038576,0.041414,-0.39771,-0.015717,20948,7887.3,5658
0.0018625,0.18911,-0.71927,-0.060244,-0.63741,6.2174,0.25642,20947,7885.1,5654.1
-0.0003791,0.25397,-0.95617,-0.079088,-0.59597,8.2988,0.39405,20946,7885,5656
-0.0003834,0.26259,-0.98412,-0.079316,-0.26842,8.575,0.27492,20946,7884.9,5656
-0.00036124,0.26181,-0.98379,-0.078905,-0.24935,8.6824,0.30868,20948,7884.1,5654.2
-0.00034025,0.26225,-0.98187,-0.074764,-0.14243,8.83,0.82739,20951,7885,5652.2
-0.00032034,0.26496,-0.98479,-0.073917,0.21804,8.6854,1.0726,20955,7885.4,5659.7
-0.00030183,0.26281,-0.98516,-0.07494,0.75955,8.2259,1.5778,20957,7887.8,5657.7
-0.00028308,0.26445,-0.98702,-0.077752,1.2185,8.0429,1.468,20960,7889.9,5657.9
-0.00025305,0.2692,-0.98657,-0.076688,1.2486,8.1398,1.6165,20960,7891.8,5656
-0.00023716,0.27044,-0.9838,-0.075274,1.4651,8.3539,1.3987,20961,7895.1,5657.9
-0.00022592,0.26567,-0.98495,-0.07927,1.6461,8.0897,1.2373,20967,7895.4,5657.9
-0.000212,0.26611,-0.98096,-0.081053,1.8898,7.9878,1.1589,20969,7896.2,5657
-0.00019956,0.26486,-0.98064,-0.080616,2.2054,7.8917,0.60205,20971,7898.6,5656.5
-0.00018819,0.26305,-0.97712,-0.082851,2.3169,7.4526,0.13502,20974,7900.6,5661.6
-0.00017724,0.26853,-0.9707,-0.085917,2.3671,7.2744,-0.24042,20978,7903.8,5660.1
-0.00016688,0.27037,-0.96999,-0.085751,2.3034,7.7102,-0.832,20981,7905,5661
-0.00015693,0.26683,-0.97159,-0.086519,2.6747,8.4392,-0.63685,20982,7906.1,5661
-0.00014792,0.25821,-0.96871,-0.08947,2.9824,8.7111,-0.16318,20982,7907,5662
-0.00013906,0.26093,-0.97005,-0.09471,2.7146,8.9293,0.29125,20983,7907.1,5660.8
-0.00013114,0.26165,-0.97229,-0.095454,2.7338,8.8416,0.43076,20982,7908.3,5661.3
-0.00012331,0.26277,-0.97275,-0.092463,2.9577,8.7579,0.53646,20979,7909.4,5662.3
-0.0001159,0.26261,-0.97437,-0.093132,3.0868,8.6685,0.59709,20979,7910.1,5664
-0.00010891,0.2633,-0.97272,-0.093832,3.1767,8.3582,0.79595,20978,7910,5664.5
-0.0001026,0.26004,-0.97229,-0.098963,2.8619,8.0955,0.70019,20977,7909.8,5661
-9.6257e-05,0.26156,-0.97393,-0.098042,2.7149,7.702,0.4093,20975,7911.1,5659.8
-9.0647e-05,0.2636,-0.97833,-0.10006,2.4096,7.663,0.31945,20974,7913.5,5660
-8.5057e-05,0.26579,-0.97794,-0.10059,2.2744,7.7846,-0.19389,20975,7914.8,5660.7
-8.0013e-05,0.26817,-0.97732,-0.10326,1.9791,8.3921,-0.64981,20974,7915.8,5662.8
-7.5389e-05,0.26664,-0.97719,-0.10101,1.8084,8.854,-0.85049,20972,7917.9,5663.9
-7.0464e-05,0.26325,-0.98244,-0.10443,1.5866,8.9091,-1.0054,20974,7920,5665
-6.609e-05,0.26307,-0.97792,-0.097425,1.3934,9.1838,-1.3052,20975,7923.3,5663.9
-6.2081e-05,0.26208,-0.97999,-0.097868,1.0576,9.4095,-1.5604,20975,7927.4,5664.1
-5.8242e-05,0.26162,-0.9764,-0.094933,1.179,9.3162,-1.6828,20975,7929.6,5665.5
-5.5008e-05,0.25809,-0.97415,-0.092452,1.1828,9.0039,-2.1172,20972,7932.6,5666.9
-5.1527e-05,0.25576,-0.97343,-0.092359,1.086,8.6402,-2.383,20972,7935,5665.9
-4.8449e-05,0.25706,-0.97396,-0.094004,0.93018,8.5278,-2.2012,20973,7937.9,5665.7
-4.5321e-05,0.25973,-0.97267,-0.092817,1.0401,8.2239,-2.2601,20972,7940.4,5664.5
-4.2673e-05,0.25842,-0.97722,-0.091838,1.1456,8.1739,-2.3746,20974,7943.8,5663.4
-3.9781e-05,0.26123,-0.9795,-0.092281,1.0967,8.1105,-2.1347,20975,7946.5,5662.8
-3.7281e-05,0.25921,-0.97561,-0.089436,1.1464,7.9636,-2.0314,20972,7947.1,5664
-3.4755e-05,0.25985,-0.9766,-0.084641,1.0342,7.9998,-2.0758,20974,7947,5662.3
-3.2323e-05,0.25666,-0.97804,-0.083643,0.83586,7.5891,-2.0527,20971,7947.1,5662.9
-3.0385e-05,0.25936,-0.97689,-0.083536,0.85525,7.6182,-2.1308,20973,7946.1,5662
-2.8511e-05,0.2587,-0.97431,-0.084549,0.58913,7.7706,-2.3909,20971,7944,5663
-2.6728e-05,0.25971,-0.97788,-0.083963,0.37238,8.2509,-2.2136,20968,7938.7,5663
-2.4855e-05,0.26206,-0.97853,-0.081878,0.34369,8.7312,-1.9966,20966,7935.5,5664
-2.2987e-05,0.26214,-0.98131,-0.078295,0.353,9.8066,-1.9708,20964,7930.9,5662.7
