2.0965e-05,0.22333,-0.94861,0.146,15.626,0.29894,-3.2002,18685,9359.9,10767
2.1066e-05,0.22673,-0.94314,0.14591,15.143,-1.5259,-3.4846,18685,9360.7,10767
5.6071e-06,0.2301,-0.94562,0.14508,14.697,-2.3136,-3.7931,18686,9361.1,10770
-1.9295e-05,0.22911,-0.94765,0.13999,14.355,-2.5937,-3.8221,18685,9360.2,10770
-4.1756e-05,0.2374,-0.94804,0.14121,13.828,-2.4511,-3.9756,18684,9359.2,10767
-4.1954e-05,0.23638,-0.93886,0.13972,13.632,-1.9736,-4.6543,18681,9357.2,10767
-3.3079e-05,0.23835,-0.93827,0.14158,13.157,-0.7535,-4.9565,18678,9355.1,10765
-2.9216e-05,0.23662,-0.9399,0.14016,12.292,0.0072884,-4.7974,18673,9352,10762
-1.5287e-05,0.23481,-0.93824,0.14308,11.726,1.1134,-5.2068,18672,9349.8,10758
8.1177e-05,0.23871,-0.93408,0.14508,11.405,2.3822,-5.1801,18668,9346.5,10759
0.00050128,0.23303,-0.93428,0.14345,11.163,3.4278,-5.4663,18666,9343.6,10756
0.00082787,0.23256,-0.92308,0.14222,10.667,3.6813,-5.6161,18663,9341.3,10751
4.1804e-05,0.23579,-0.93103,0.14317,9.9738,4.4468,-6.0599,18661,9337.9,10749
-0.00081474,0.22643,-0.92999,0.14488,9.6035,5.0534,-5.9024,18659,9335.5,10748
-0.00060714,0.23123,-0.925,0.14852,9.1923,5.7261,-5.7055,18660,9334.2,10746
-0.00012271,0.23235,-0.92814,0.14571,8.2764,5.6968,-5.8597,18659,9332.3,10747
-8.5999e-06,0.234,-0.9267,0.14934,7.9897,6.2174,-5.734,18660,9332.1,10749
-2.6791e-05,0.22955,-0.92365,0.1532,7.8008,6.6169,-5.1966,18661,9331.4,10750
9.0789e-06,0.2297,-0.91881,0.15213,7.5331,6.3633,-5.2098,18662,9330.9,10748
3.1631e-05,0.22641,-0.91995,0.15296,7.1878,5.7083,-5.1522,18663,9331.1,10748
3.8758e-05,0.22255,-0.91368,0.15116,6.9956,5.1666,-4.7928,18664,9330.9,10751
4.0258e-05,0.22505,-0.91147,0.15079,6.8838,3.7934,-4.2761,18666,9332.8,10752
5.756e-05,0.22345,-0.90775,0.14691,5.8972,2.7648,-4.1094,18668,9334,10753
